tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
doctor self wife doctor work patient let assure dont w,3.338181818181816,5.563379181818185,4.790909090909089,80.30636363636366,75.36363636363637,4.4,20.090909090909093,3.1291,0.06238181818181854,45,1,7,0,1,15,10,11,0.0,0.769,0.231,0.34,0,0,0,0,0,0,0.0
pm prepares interact state cms one state others may wish hold exemplar fight,8.25769230769231,10.870210153846159,6.726153846153849,69.99384615384618,62.84615384615384,11.353846153846156,36.07692307692308,11.20814326018867,5.004753846153847,64,3,9,2,1,19,12,13,0.16,0.675,0.166,0.0258,0,0,0,0,1,0,0.0
day feel like sunday andagain,4.620000000000001,7.680995000000003,2.8800000000000026,83.32000000000004,99.0,10.0,25.0,8.841846274778883,3.809000000000001,25,1,4,1,1,7,5,5,0.0,0.615,0.385,0.3612,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
20 monthlong 20 yall mad,-2.729999999999997,-1.132513999999997,0.5166666666666693,102.04500000000002,105.66666666666666,2.4000000000000004,22.666666666666668,3.1291,-0.43513333333333293,20,1,5,0,1,7,5,6,0.444,0.556,0.0,-0.4939,0,0,0,0,0,0,0.0
everyone stay home please fuck quickly carry enjoy summer fest,8.533000000000001,12.403678300000003,3.650000000000002,86.70500000000001,66.0,4.0,30.0,3.1291,1.1019999999999999,53,2,7,0,1,13,10,10,0.219,0.438,0.344,0.25,0,0,0,0,0,0,0.0
share,2.620000000000001,-15.988828999999996,-3.3999999999999986,121.22000000000003,339.0,0.4,1.0,3.1291,-3.9778000000000002,5,0,1,0,1,1,1,1,0.0,0.0,1.0,0.296,0,0,0,0,0,0,0.0
everyone come barista,9.899999999999999,11.575825666666674,1.3133333333333361,90.99000000000002,125.66666666666666,1.2000000000000002,69.66666666666667,3.1291,6.093266666666668,19,2,2,0,1,4,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
watch ploy amit shah kejriwal remove u claim shaheen bagh protestor,8.476363636363633,11.977762090909096,4.790909090909089,80.30636363636366,64.45454545454545,8.036363636363637,38.27272727272727,8.841846274778883,3.882381818181818,57,3,8,1,1,15,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
bad governance,10.184999999999999,7.6245875000000005,2.890000000000004,77.90500000000002,174.0,0.8,52.0,3.1291,4.3094,13,1,1,0,1,3,2,2,0.778,0.222,0.0,-0.5423,0,0,0,0,0,0,0.0
make everybody scar make money Laughing Out Loud closing store n shit,7.335000000000001,10.152869166666669,3.84,88.905,65.66666666666666,4.800000000000001,37.0,3.1291,1.9213999999999998,58,3,9,0,1,15,11,12,0.228,0.57,0.203,-0.1027,0,0,0,0,0,0,0.0
muslim activist india claim harm muslim word come,7.297499999999999,11.370003750000002,3.7550000000000026,82.39000000000001,74.0,8.200000000000001,20.5,8.841846274778883,2.0501,42,1,6,1,1,11,7,8,0.333,0.667,0.0,-0.5423,0,0,0,0,0,0,0.0
athlete achiever various sport raise awareness nation battle let u ta,9.332727272727272,13.046825909090916,5.863636363636363,72.61545454545457,62.63636363636364,4.4,47.36363636363637,3.1291,3.8969272727272735,59,4,6,0,1,16,11,11,0.224,0.776,0.0,-0.3818,0,0,0,0,0,0,0.0
aye proud everyone acknowledge effort contain,12.970000000000006,18.466989333333338,8.383333333333336,45.64500000000001,72.33333333333333,9.066666666666668,56.0,8.841846274778883,8.7482,40,3,2,1,1,11,6,6,0.0,0.617,0.383,0.4767,0,0,0,0,0,0,0.0
please tire get,0.4800000000000004,-0.1838763333333322,-2.6199999999999974,119.19000000000003,145.66666666666666,1.2000000000000002,3.0,3.1291,-3.6434,13,0,3,0,1,3,3,3,0.0,0.465,0.535,0.3182,0,0,0,0,0,0,0.0
muslim activist india claim harm muslim word come,7.297499999999999,11.370003750000002,3.7550000000000026,82.39000000000001,74.0,8.200000000000001,20.5,8.841846274778883,2.0501,42,1,6,1,1,11,7,8,0.333,0.667,0.0,-0.5423,0,0,0,0,0,0,0.0
medium spread quicklyguy drink ipa thats drink ipa,5.573333333333334,9.004341888888892,3.653333333333336,84.90000000000002,74.55555555555556,8.044444444444444,20.11111111111111,8.841846274778883,1.6775777777777776,43,1,7,1,1,12,7,9,0.0,1.0,0.0,0.0,0,0,2,0,0,0,0.0
entire travel community stand strong together support ji initiative amp fight,12.758181818181818,17.323081181818182,9.081818181818182,49.54272727272729,55.36363636363637,11.672727272727274,47.36363636363637,11.20814326018867,7.415109090909093,67,4,6,2,1,19,11,11,0.157,0.482,0.361,0.5267,0,0,0,0,1,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
salute doc paramedic staff front line war coronagovts must take solid action safety well beingproviding masksgloves sanitizers safety equipments one dr alive save thousand close death,20.192307692307686,18.792625923076926,12.703846153846154,50.29115384615386,39.769230769230774,15.015384615384617,52.92307692307692,13.023866798666859,7.184507692307694,158,7,16,3,1,40,25,26,0.191,0.44,0.369,0.6486,0,0,0,0,0,0,0.0
well wait sir,-2.66,-4.103776999999996,-2.6199999999999974,119.19000000000003,152.33333333333334,1.2000000000000002,3.0,3.1291,-3.6434,11,0,3,0,1,3,3,3,0.0,0.488,0.512,0.2732,0,0,0,0,0,0,0.0
hope slum dweller amid fear,2.7360000000000007,5.329054600000006,0.5200000000000031,100.24000000000002,103.0,2.0,25.0,3.1291,-0.06099999999999994,23,1,4,0,1,6,5,5,0.34,0.213,0.447,-0.0,0,0,0,0,0,0,0.0
parent manage stay away nothing apartheid year stay away week well avoid co,7.895384615384618,10.41791392307693,4.003076923076925,89.51692307692309,63.61538461538461,5.2,28.384615384615387,3.1291,0.7786,63,2,10,0,1,16,11,13,0.144,0.719,0.137,-0.0258,1,1,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
abortion take medical supply need right pandemicmasks gown glove medication bed,13.614545454545457,18.392145,10.154545454545453,41.8518181818182,53.54545454545455,15.30909090909091,47.36363636363637,13.023866798666859,9.1742,69,4,6,3,1,20,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
create age lie covid19 sudah ada,2.7650000000000006,5.7273121666666675,4.449999999999999,73.84500000000001,94.0,2.4000000000000004,22.666666666666668,3.1291,0.6548666666666667,27,1,3,0,1,9,6,6,0.0,0.704,0.296,0.2732,0,0,0,0,0,0,0.0
flu month ago awful cough fever couldnt even breathe felt like drown mucus work wouldnt send home temp call get fired work nursing home people could die,13.534137931034486,8.725883793103453,8.740689655172414,84.04827586206898,55.89655172413793,11.600000000000001,35.89655172413793,3.1291,1.936558620689655,126,2,26,0,1,32,25,29,0.417,0.521,0.062,-0.936,0,0,0,0,0,0,0.0
late blog break capitalism u lose ability understand difference need want,11.045454545454547,15.184953545454555,9.081818181818182,49.54272727272729,59.0,15.30909090909091,47.36363636363637,13.023866798666859,8.876927272727274,63,4,7,3,1,19,11,11,0.203,0.526,0.271,-0.0258,0,0,0,0,0,0,0.0
true provide essential service like nhs staff military request emergency test book test cancel due pandemic,13.652499999999996,16.159134250000005,9.825,53.120000000000005,50.25,13.9,59.75,13.023866798666859,9.263325,92,7,9,3,1,26,15,16,0.21,0.548,0.242,0.1779,0,0,0,0,0,0,0.0
know shouldnt laugh joke meme,1.1950000000000003,3.767361833333336,-1.4499999999999975,116.14500000000001,97.33333333333334,2.4000000000000004,6.0,3.1291,-3.1418,25,0,6,0,1,6,6,6,0.616,0.384,0.0,-0.5875,0,0,0,0,0,0,0.0
gaddafi fanboy know principality darkness operate,16.11,22.386890000000008,14.283333333333335,3.3450000000000273,65.66666666666667,15.733333333333334,72.66666666666667,11.20814326018867,14.67986666666667,44,4,1,2,1,14,6,6,0.286,0.714,0.0,-0.25,0,0,0,0,0,0,0.0
tell stand balcony dance clap help prevent spread covid19 dance woul,8.904545454545456,12.512294000000004,3.7181818181818187,87.99727272727276,63.54545454545455,4.4,38.27272727272727,3.1291,2.1232909090909087,58,3,8,0,1,14,10,11,0.0,0.703,0.297,0.4215,0,0,0,0,0,0,0.0
doesnt get well optimistic vscenario situation,9.657142857142855,14.411569,9.054285714285715,42.61571428571432,73.28571428571428,14.228571428571428,49.857142857142854,11.20814326018867,9.51397142857143,41,3,4,2,1,13,7,7,0.486,0.514,0.0,-0.4168,0,0,0,0,0,0,0.0
thank share beautiful song artiste nigora kholova tajik singer pakistani singer try urdu,12.605384615384615,16.297764923076926,7.633846153846154,63.486153846153854,53.61538461538461,8.276923076923078,43.769230769230774,8.841846274778883,5.0170615384615385,76,4,7,1,1,20,12,13,0.0,0.538,0.462,0.8225,0,0,0,0,0,0,0.0
racist deliberate believe say whatever come mind well proof,9.760000000000002,14.230876111111112,6.2755555555555596,66.10000000000002,65.66666666666667,8.044444444444444,42.333333333333336,8.841846274778883,4.923133333333334,51,3,6,1,1,14,9,9,0.305,0.534,0.16,-0.4404,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
morning sauta form u shall prosper good people live th august k ticket,6.083846153846153,8.156432769230769,4.003076923076925,89.51692307692309,67.46153846153847,5.2,28.384615384615387,3.1291,0.7786,58,2,10,0,1,16,13,13,0.0,0.775,0.225,0.4404,0,0,0,0,0,0,0.0
rd march pakistan day parade cancel today due outbreak pandemic across country rescue punjab team st time permit participate event team parade ground command contingent commander eng hamza,19.652499999999996,16.951650678571426,13.872857142857146,45.4721428571429,42.214285714285715,16.914285714285715,56.57142857142857,14.554592549557764,8.291242857142857,161,8,17,4,1,44,26,28,0.064,0.831,0.105,0.3182,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
doctor self wife doctor work patient let assure dont w,3.338181818181816,5.563379181818185,4.790909090909089,80.30636363636366,75.36363636363637,4.4,20.090909090909093,3.1291,0.06238181818181854,45,1,7,0,1,15,10,11,0.0,0.769,0.231,0.34,0,0,0,0,0,0,0.0
death due viruswrapped bag cant bathedcant bring body home family cant touch body,7.736000000000001,9.274025266666666,4.420000000000002,90.09000000000002,63.0,6.0,28.333333333333336,3.1291,0.7463333333333337,69,2,12,0,1,18,12,15,0.245,0.755,0.0,-0.5994,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
nehru jnu close enters india indira gandhi international airport amp rajiv gandhi international airport,15.848571428571425,19.884861,11.784285714285716,35.5107142857143,46.14285714285714,11.314285714285715,42.57142857142857,11.20814326018867,6.067228571428572,90,4,8,2,1,26,11,14,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
hmy mom phd graduate whatsapp thread,5.904999999999998,9.647212833333338,4.449999999999999,73.84500000000001,87.33333333333334,9.066666666666668,39.333333333333336,8.841846274778883,5.4965333333333355,31,2,4,1,1,9,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
ppl literally fight death get last scrap toilet paper wipe as diaper celeb,7.533076923076923,9.965617692307696,5.818461538461538,76.50153846153847,64.38461538461539,8.276923076923078,20.692307692307693,8.841846274778883,1.5209076923076923,62,1,9,1,1,18,13,13,0.371,0.629,0.0,-0.7579,0,0,0,0,1,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
nice,-2.09,-21.868679999999998,-3.3999999999999986,121.22000000000003,349.0,0.4,1.0,3.1291,-3.9778000000000002,4,0,1,0,1,1,1,1,0.0,0.0,1.0,0.4215,0,0,0,0,0,0,0.0
time,-2.09,-21.868679999999998,-3.3999999999999986,121.22000000000003,349.0,0.4,1.0,3.1291,-3.9778000000000002,4,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
watchthis cleric saysrecting koran offering namaz keep bayand happen right,14.184999999999995,19.4594995,9.55,44.405,54.0,8.0,40.0,8.841846274778883,5.642000000000001,65,3,3,1,1,18,10,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
everyone stay home please fuck quickly carry enjoy summer fest,8.533000000000001,12.403678300000003,3.650000000000002,86.70500000000001,66.0,4.0,30.0,3.1291,1.1019999999999999,53,2,7,0,1,13,10,10,0.219,0.438,0.344,0.25,0,0,0,0,0,0,0.0
yall dirty mf bring home miami amp increase hr,1.468,3.583901800000003,1.2900000000000027,103.62500000000001,81.0,4.0,20.0,3.1291,-0.8489999999999998,38,1,9,0,1,11,10,10,0.238,0.574,0.189,-0.1531,0,0,0,0,0,0,0.0
government pm fight defeat take stakeholder along fight,10.829999999999998,15.779892,6.705000000000002,61.24000000000001,66.5,13.200000000000001,33.0,11.20814326018867,6.49885,48,2,5,2,1,13,7,8,0.621,0.379,0.0,-0.802,0,0,0,0,2,0,0.0
legend dragoon alex jones coronachan live mixer,9.657142857142855,14.411569,3.997142857142858,78.87285714285716,73.28571428571428,2.8000000000000003,35.57142857142857,3.1291,2.1325428571428575,41,2,4,0,1,10,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
last white blood cell challenge dance battle fate body,7.143333333333334,10.964292222222227,1.0311111111111124,103.70000000000002,71.22222222222223,3.6,20.11111111111111,3.1291,-0.8357555555555556,46,1,8,0,1,10,9,9,0.239,0.642,0.119,-0.3182,0,0,0,0,0,0,0.0
want say indian doctor rajasthan use chloroquine help patient successfully recove,14.470909090909096,19.461208818181824,9.081818181818182,49.54272727272729,51.72727272727273,11.672727272727274,47.36363636363637,11.20814326018867,7.71238181818182,71,4,5,2,1,19,11,11,0.0,0.526,0.474,0.7351,0,0,0,0,0,0,0.0
guy national treasure cap,6.475000000000001,9.141556500000007,6.620000000000001,54.72500000000002,109.0,11.600000000000001,54.0,8.841846274778883,9.481300000000001,22,2,2,1,1,7,4,4,0.0,0.577,0.423,0.296,0,0,0,0,0,0,0.0
everyone come barista,9.899999999999999,11.575825666666674,1.3133333333333361,90.99000000000002,125.66666666666666,1.2000000000000002,69.66666666666667,3.1291,6.093266666666668,19,2,2,0,1,4,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
easter work school virusthe govt want school open easter holiday,9.475000000000001,13.579648500000005,4.830000000000002,78.24500000000002,64.0,8.0,30.0,8.841846274778883,3.0370000000000004,55,2,7,1,1,14,8,10,0.0,0.667,0.333,0.4588,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
today madurai airport plane load fidayeens arrive amp refuse cooperate screening procedure daily happ,15.175714285714285,19.044882285714294,10.098571428571432,47.59642857142859,47.57142857142857,14.171428571428573,56.857142857142854,13.023866798666859,9.5358,88,6,7,3,1,24,14,14,0.145,0.855,0.0,-0.296,0,0,0,0,0,0,0.0
everyone please pray pakistan whole worldallah please save u ameen people r suffer please allah give immunity fight give good health life,14.404545454545456,13.857170363636367,7.471818181818183,80.67772727272728,49.90909090909091,8.8,40.18181818181819,3.1291,2.634763636363637,116,4,17,0,1,27,19,22,0.183,0.359,0.458,0.802,0,0,0,0,1,0,0.0
first church service die gtgtgtgtgtgtgtgt,15.924,21.792637400000004,17.040000000000003,-18.19999999999996,75.0,10.0,45.0,8.841846274778883,7.057000000000002,37,2,3,1,1,13,5,5,0.494,0.506,0.0,-0.5994,0,0,0,0,0,0,0.0
yesterday question wisdom parliament continue everything else shut troll pounce sad,15.327272727272721,20.53027263636364,9.081818181818182,49.54272727272729,49.909090909090914,15.30909090909091,56.45454545454545,13.023866798666859,10.35329090909091,73,5,6,3,1,19,11,11,0.2,0.581,0.219,0.0772,0,0,0,0,0,0,0.0
land mumbai ny gratify see strictly politely amp competently authority airpo,12.330000000000005,16.78854927272728,10.154545454545453,41.8518181818182,56.27272727272727,15.30909090909091,56.45454545454545,13.023866798666859,10.650563636363637,66,5,5,3,1,20,11,11,0.0,0.714,0.286,0.3818,0,0,0,0,0,0,0.0
umm laugh dont agree blame china fair around three decade first appeard believe could wrong date covid19 sub branch,11.413499999999999,11.23710935,6.370000000000001,85.01500000000003,55.5,8.0,35.0,3.1291,1.7985000000000002,97,3,16,0,1,24,20,20,0.192,0.516,0.292,0.4071,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
evidence president intentionally fanning flame racism thousand aapi pay price,15.597999999999999,21.223454800000006,10.73,35.94500000000002,51.0,12.0,60.0,11.20814326018867,9.844000000000001,68,5,4,2,1,19,10,10,0.407,0.593,0.0,-0.6705,0,0,0,0,0,0,0.0
family shall see rise shall witness fall without affect,7.666666666666668,11.617609000000002,3.653333333333336,84.90000000000002,70.11111111111111,3.6,31.22222222222222,3.1291,1.3320222222222227,47,2,6,0,1,12,8,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
project baby aint worried use drink water hose,3.4800000000000004,6.391074777777781,3.653333333333336,84.90000000000002,79.0,3.6,31.22222222222222,3.1291,1.3320222222222227,39,2,6,0,1,12,9,9,0.0,0.788,0.212,0.2235,0,0,1,0,0,0,0.0
land mumbai ny gratify see strictly politely amp competently authority airpo,12.330000000000005,16.78854927272728,10.154545454545453,41.8518181818182,56.27272727272727,15.30909090909091,56.45454545454545,13.023866798666859,10.650563636363637,66,5,5,3,1,20,11,11,0.0,0.714,0.286,0.3818,0,0,0,0,0,0,0.0
