hashtags,place,text,user_description,user_location
,,"RT @McKaylaRoseJ: @PeteButtigieg Yes, we all were until Democrats decided to politicize a virus, keep things on lockdown, and praise rioter…","#MAGA #DrainTheSwamp #FakeNews #2A #TRUMP2020 #AmericaFirst #VoterID  #FreeGenFlynn #STOPTHECOUP #AuditTheVotes #HammerAndScorecard
Parler @Lynda1350","New York, USA"
,,RT @joshdcaplan: LOS ANGELES (AP) — TikTok celebrities Bryce Hall and Blake Gray are facing criminal charges after they hosted recent parti…,"And though she be but little, she is fierce.",
JEE_NEET,,RT @priyankagandhi: The govt cannot ignore the voices of the students appearing for #JEE_NEET exams and those of their concerned parents. T…,Think positive always....,
,,RT @LicypriyaK: We are requesting again to HE @AminaJMohammed Deputy Secretary General of @UN to write an urgent letter to India government…,,
,,RT @kashmylove: Finance Min. Matia Kasaija bribing voters with Piles of Money in broad daylight.I'm sure this is Covid Money.The EC &amp; Afand…,,
,,"RT @JebiMather: Dear Mr PM @narendramodi ji, 

COVID-19 cases in last 24 hours - 75,760
Total cases in India crossed 33,00,000 mark. 

9,53…","AICC Member,General Secretary(Elec.2020)@Rajasthan_PYC,Jaipur City, ☎ - 9660000803",New Delhi 
,,RT @damewine: Interesting evolution of a restaurant critic,#winelover | #garage955 | #lifeinnitra,"949 01 Nitra, Slovakia"
,,@ABCWorldNews Are face masks or social distancing more important? https://t.co/LjRxE7JItU,"I stand with Israel! #ProLife #2A Followed by @michellemalkin, @dloesch, @exjon, @redsteeze, @hale_razor, @jessekellyDC, @TwitchyTeam, @JonathanHoenig & others.","Faraway, So Close"
,,RT @lissheintz: since when was it wrong to get upset about ppl going out and being careless and getting corona...,cal u ‘23 | sigma kappa | snap: madi_0719,"California, PA"
pandemicparenting pregnant gaga newmom covid theatre comedy womenincomedy arts,,How is #pandemicparenting going for you? #pregnant #gaga is about to lose it. Come watch her give birth and have a meltdown about being a #newmom in #covid Sat Aug 29 7pm &amp; 9pm Show in front of Soul Provisions 571 Vaughan Rd in Toronto. #theatre #comedy #womenincomedy #arts https://t.co/GXbn2JCPtw,"Actress, singer/songwriter, & single lesbian mama by choice. #Emmy nom @vegasbabyfilm","Toronto, Ontario"
,,RT @LicypriyaK: We are requesting again to HE @mbachelet Chief of @UNHumanRights to please write a letter to India government &amp; PM @Narendr…,,
Deal ganga,,"Working from home? 
   
Grab a Laptop Desk for $32!   

If it says temporarily out of stock, you can still order it! #Deal #ganga

 https://t.co/8v2ggDtZ0z https://t.co/7PutmkfoRK","Follow for the coolest deals
Amazon Associates links
https://t.co/ecL0cRdcV7
https://t.co/Zc7On4YTEF
https://t.co/3kbE2QiKPX
https://t.co/r473rrPAGk",United States
JEE_NEET,,RT @priyankagandhi: The govt cannot ignore the voices of the students appearing for #JEE_NEET exams and those of their concerned parents. T…,I would like to be shivshakti🔥 rather than any man's shakti🤞🙏🏻||20yrs🦋||,Korba chhattisgarh
,,"RT @PamSimson: @TomFitton @carolmswain @RandPaul @realDonaldTrump DC must be “broken up” disbursed throughout the nation
Necessary Departme…",,
,,"RT @HansrajMeena: In the time of Covid, when even our Home Minister was covid positive , our Govt wants students to sit in exams. Why? Exam…",Neet aspirant,"Lko, uttarpradesh"
,,"RT @benshapiro: For all those upset at the lack of social distancing and mask-wearing at the White House, just pretend for a second they're…","Business owner. Army wife. Recovering liberal. Big-time Solzhenitsyn fan. Lover of freedom, justice, and TRUTH. Parler: https://t.co/dJo5RomfUQ",
COVID19,,RT @vibhamathur10: Students across the nation are demanding for postponement of JEE/NEET examinations due to increase in #COVID19 cases. No…,,
,,RT @yeolsbbyun_: HI I JUST WANT TO SAY THAT I'M FINALLY COVID FREE 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 SEE YOU ALL AT EXO'S CONCERT!!!!!!,"HOTEL HEART・ ｡・
..
Multifandom",
,,"RT @jsolomonReports: What mail ballots? Large majority of voters plan to vote in-person this year despite pandemic, poll finds.  | Just The…","Not even tweets = endorsements
Seeking to out the truth 
Non-primary voter, issue-oriented  
No porn or lists = blocked. Parler, Clouthub #MAGA #ASPMember",
,,"A network of school district Sups  navigating the pandemic thru advocacy of 21Cent Learning and Innovation, 7Cs, and thinking together.  A national voice of leading and learning building trust and confidence in their communities. @C21CEO Academy @C21Can https://t.co/3YXLiOABYC","C21 Canada CEO Academy: School System Lead Learner voices of 25 districts, 2000+ schools, a million+ students - A national incubator for learning + innovation",www.c21canada.org
SupportMamaIdaOdinga,,#SupportMamaIdaOdinga an event goes down while our bars are closed.,,"Nairobi, Kenya"
,,RT @Commpharmacy: Pharmacies should confirm that any test performed in the pharmacy or by a laboratory partner is an FDA-authorized #COVID1…,NCPA #LSU #GeauxTigers #Louisiana,"Alexandria, VA"
,,RT @NC_Governor: Taking care of people’s health during a global pandemic shouldn’t be a question. We can expand Medicaid right now if the l…,"#FirstResponder, The Lincoln Project, RVAT 2020 Supporter, Political Activist #BidenHarris #BlackLivesMatter #FBR #ClimateChange #IncomeInequality #Resistance","Illinois, USA"
COVID19,,RT @TheDeshBhakt: #11 Nivedita's mother is 60 years old - Nivedita's father doesn't have 30 lakhs for #COVID19 treatment. How does one rema…,,
FVCKSYCO SycoIsOverParty LouisTomlinson HarryStyles LiamPayne NiallHoran ZaynMalik OneDirection BTS_Dynamite COVID19 IceCream,,"As he should love, as he should. 😌🐸🍵💀🔥💯 #FVCKSYCO #SycoIsOverParty #LouisTomlinson #HarryStyles #LiamPayne #NiallHoran #ZaynMalik #OneDirection #BTS_Dynamite #COVID19 #IceCream https://t.co/dTHYRIAD6S",I stan ✨ Justin Bieber ✨ and ✨ One Direction ✨ (ot5) - she / her,Algiers                       
,,"Hurricanes, fires, floods and locusts: Science says climate change is here but the RNC refuses to believe
https://t.co/YRSPxp4M9f","Bigotry, Racism & anti-Semitism thrives in silence. 🔥Warning: subject to snap🔥 #BLM #resist #bluewave #becausetheymatter",#adoptdontshop ❌NO DMs❌
,,RT @JohnCornyn: Gamechanger: Abbott Laboratories said on Wednesday it won U.S. marketing authorization for a COVID-19 portable antigen test…,No Political Party. I have no time for angry people & don’t @ me you will only get muted. ✌️ I stop for all Clinton tweets #FactsMatter #Epsteindidntkillhimself,"California, USA"
,,RT @jeonbubbles: VOTE FOR DYNAMITE HERE !! WE’RE CATCHING UP FAST NOW 🕺 https://t.co/7MZq4dSOtF,"⠀   o͏n͏l͏y ͏a͏r͏m͏y, application developer, musician",190525-26
BuildBackBetter,,"People should have choice inc. ability to work in local workplace hubs if home conditions not conducive to working. Don’t need to return to long, expensive, unhealthy, carbon emitting commutes. #BuildBackBetter https://t.co/H4xZhCaWzq","Professor of Health Psychology & Director of Centre for Behaviour Change, UCL, UK. Participate in SAGE & Independent SAGE. Opinions my own...",UK
,,RT @muralidhar183: @ndtv @LicypriyaK I AM A DOCTOR.QUESTION TO MODI GOVERNMENT.AFTER GETTING EXPOSED TO CORONA VIRUS ON EXAM DAY SYMPTOMS O…,,
,,"RT @BBCLBicker: So many different approaches to COVID19 around the world. 

South Korea reports 4000 cases in a month and insists it’s time…","Risol, Kucing, Kdrama.",
NEET JEE,,RT @ripunbora: As per call of @INCIndia participated in the Protest Dharna program at TC Point Ghy. demanding to postpone the #NEET &amp; #JEE…,I am neet student,
,,"RT @RahulGandhi: India’s economy has been destroyed by three actions:

1. Demonetisation
2. Flawed GST 
3. Failed lockdown

Anything else i…",,
,,RT @dearsarah: Tesla quietly revealed it got a government coronavirus bailout after Elon Musk opposed another stimulus package https://t.co…,,
,,RT @OsmanZtheGooner: Atletico have big financial problems; they need to sell players (Caio Henrique and Kalinic plus the departure of some…,"The world is a mean place, be the reason someone smiles, inspire someone, you never know who's life you may be changing, single, 🦁 god is❤️(29)",
,,"RT @JTHVerhovek: NEW: Biden digital ad targets sports fans, showing footage of empty stadiums due to the COVID-19 pandemic

The campaign ha…",Please don’t be optimistic. stay safe🇧🇷,São Paulo
bced,,Agreed! Finally... #bced https://t.co/0Q60OLzSe1,,
,,TUV Rheinland: Certification in Spite of Coronavirus Pandemic – Quality Management in the Automotive Industry https://t.co/VwScpV7qtu,"Tech Enthusiast and Co-Founder of @techenttv! Loves music, art, video games and lotsa other stuff.","Kuala Lumpur, Malaysia"
,,"RT @LithiumWorld: Well, I do love the brain dead politcians and health officials. Wait and see what happens when the sh%t starts to hit the…",Normal human,UK
,,"RT @OpIndia_com: AIMIM wants NEET/JEE postponed because of COVID, but threatens to offer Namaz on roads if mosques are not opened

https://…","चमचो एवं आतंकियों की फ्री में बजाई जाती है । आवश्यकता होने पर संपर्क करें । मेरे लिए मेरा भारत,उसकी संस्कृति,सभ्यता अत्यंत महत्वूर्ण है
।। जयतु हिंदुराष्ट्र ।।",(P+C)KMKB 
,,"RT @LackingSaint: fascinating seeing replies to this terrible video like ""people are too soft now she's just trying to help them"" as if it'…",Game Dev • 3D artist • 3D Commissions OPEN: https://t.co/37hBnai3lS,
,,@DougLesmerises Football itself is a risky game...the chances of suffering an injury are high (one that could even have long term effects!). The chances of Covid seriously affecting a college age athlete are low.,,
outdoor,,"RT @marcommnews: .@Lovehoney launches £250,000 #outdoor campaign to ‘raise a smile’ during lockdown https://t.co/7hNcl65oCK @OceanOutdoorUK…","The Art of Outdoor®
We specialise in super premium, iconic DOOH screens across the UK, curating inspirational experiences for aspirational brands.","Soho, London, UK"
,,RT @mancunianmedic: Building back better research post covid-19 - https://t.co/A1mLulqlvI,,
PostponeJEEAndNEET,,"RT @DaulaguphuRohit: #PostponeJEEAndNEET
To those who were saying that I am under prepared. Yes I am under prepared not in terms of knowled…",Teacher,
,,"RT @HimDownstrz: People: “I tested positive for COViD.”

Their IG story: 
 https://t.co/h8kQIRCW5D","if anything, i am everything",Philly 
,,"RT @GwenGraham: I drove my parents to NC last week because their doctor told them it was not safe to fly. 

@GovRonDeSantis, from the begin…",WTF: What the Fauci?,"Mos Eisley, Florida."
,,"RT @GavinNewsom: NEW: California is launching a Blueprint for a Safer Economy.

It’s simple.

Your county will be assigned a color based on…","Amazing treat in Grover Beach overlooking PCH, the Beach & Train Station! Pet friendly patio and Take-out available.","Grover Beach, CA"
,,RT @___idi: Idec anymore.,"sometimes I cook to clear my head 
#MUFC #RockHead || business account @_kays_delight","Lagos, Nigeria"
SpeakUpForStudentSaftey,,"Fight till the last minute worriors we have to fight for our family don't even try to get back think what will happen if our loved ones and get corona +ve
#SpeakUpForStudentSaftey https://t.co/A38p4kjyRX",,
,,RT @gregreese: RFKjr Speaks Out Against The COVID Hoax https://t.co/wDY9ur19M9,,
,,RT @srl: Group backed by Jacob Wohl and Jack Burkman is robocalling voters saying information from vote by mail will be used to track down…,Dance Contest. She/her.,Lost to the ages
,,RT @MollyJongFast: Part two of this Public health disaster is coming and it’s going to be even more awful and stupider than part one. https…,"living and learning a little more every day.
my kids and husband are my life.
politics, sports and anything I'm feeling at the moment.","Danville, PA"
,,RT @Pramod_CPKota: Aprox 60% people (65 lacs = 25 Lacs students + 40 Lacs parents) will travel from one city to another due to JEE/NEET exa…,charm,Nidadavole
,,RT @Iryna_Verity: Wow! Two worlds in one photo! Trump campaign’s doing fireworks and people on the streets are counting Covid deaths. Ameri…,"Retired teacher
Bachelor of Education
Dog owner and lover
#FamiliesBelongTogether
Black Lives Matter VOTE",
,,"RT @tombellforever: This is the same website that I could already log into and pay my taxes, so why this? Quick search shows that not only…","(🇪🇺(🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿)🇬🇧🇪🇺) 
United we stand, divided we fall
#stopbrexit #RevokeA50
#BollocksToBrexit #SODEM
#FBIR 🌍","England, United Kingdom"
,,RT @LicypriyaK: And our leaders are playing our lives.,pre-medical student,"Chhattisgarh, India"
,,"RT @ewarren: A global pandemic.
Rampant climate disasters.
Devastating recession.
Police brutality.
White supremacist violence.

This is wh…","retired educator; love nature, photography, history, gardening; follow the green industry and progressive politics.","coastal Georgia, USA"
,,"RT @Trendulkar: Remember the time when one pizza delivery guy in Delhi got COVID and people went absolutely crazy? Yeah, those were the goo…",Believer ¦ Compulsive Retweeter ¦ RTs - for reference in the afterlife,"Trivandrum, India"
,,RT @hwanggeumin: skz vc event in ph how when the internet is as slow as as the government's response to the pandemic lol 🕳️🚶‍♀️,"#hyunin // 17 // 🦊 // ENFP-T // she-her , siya-kaniya // 🇺🇲🇵🇭🇪🇸 // tambay sa twt at twitch // selling acc: @leysells , writing acc: @inniespluma",+63 | interact for fb
,,"RT @MENnewsdesk: People in Oldham are going to get paid to self-isolate in coronavirus fight
https://t.co/RzrgtoLL7n",News about Manchester and surrounding area,"Manchester, England"
