hashtags,place,text,user_description,user_location
,,I defeated corona &amp; can’t wait to go back to work Monday. Where 1600 murderers are waiting to make life exciting again.,NY🗽♏🅱,
,,"RT @smalltownandrew: [VIDEO] Dr. Fauci Goes Against  Trump And Says WHO Organization Has Done ""Very Well""  On Corona Virus Respone

This li…","“Well, Doctor (Benjamin Franklin), what have we got—a Republic or a Monarchy?”

  “A Republic, if you can keep it.”",
,,Cheers! https://t.co/GIvKMZe8E1,liefst vaak roeien en mooie plaatjes schieten (vooral lucht & water),
Balochistan,,RT @jam_kamal: A great gesture from BAP minority #Balochistan MPA Danish kummar. 5 million Rs donation in corona fund. https://t.co/Yw9tMdt…,,
,,"@BSYBJP sir, your administration is really worth appreciation in handling corona crisis",,
,,RT @AjiHaaan: Is it normal that so many Malaysian Tabligi Corona spreaders are found in distant villages of India. Or it has something to d…,"भारतीय, हिंदू, रामभक्त",India
Corona,,RT @BDUTT: Those who've died from #Corona must not remain mere statistics. I speak to Abdul Hameed whose father died on 1st April in Indore…,Endodontist,
,,"RT @MarkH_Photo: Anyone else getting an extra £10k to work from home to help with electricity and other bills.... ? 😡
https://t.co/JP5wMD1W…",Back to 60,"Leeds, England"
,,@YulEdochie @MBuhari As our president no send us for corona drive us indoor time na,"God fearing, hard working, goal getter, easy going n fun to be with",Lagos 
,"Woodside, PA","""Stayin' Inside"" - Corona Virus Bee Gees Parody https://t.co/lYiHLgzhyp via @YouTube",,
,,"@/karangrover22 to Corona virus

Only Bengalis will get 💞😂💃🏻 https://t.co/l2V2dwpc9N","I don't sugarcoat since I am not a cake 😌
Backup - @RoNakshistan","Kolkata, India"
,,@BarackObama Protect from Corona https://t.co/lxUyx8gDvK,,
PMCaresFunds,,"RT @puneetbansal20: How many of my followers registered with ""Aarogya Setu"" App???

I have registered and donated to #PMCaresFunds for the…","| Media Manager💼 @sprj_kanyashala_trust  |
| Freelancer @pg_photografo 📷|
| Creative•Visualartist•Contentwriter|","Mumbai, India"
,,RT @jaboukie: the reason corona wasn’t discovered earlier in the US,,"Johannesburg, South Africa"
,,Corona killed the XFL. Im convinced. This is all Roger Goodells fault. https://t.co/cZ70Uo2Be6,This is your dads twitter: Politics and Sports 🏳️‍🌈,Las Vegas
,,"@RanaAyyub @samar11 Main cause of your frustration is that tablighi jamat is a Muslim organization and they have done blunder,about which you can't speak openly bcoz you are a Muslim. About 35% of corona case in india belongs to TJ. Imagine 😯🤔
@washingtonpost",,
,,RT @nicksonr_: corona has proven to me that i can be locked in my house with nothing to do but homework and still not do homework,houston bap university   t&f | xc,"Houston, TX"
,,RT @DokusaExists: At the behest of corona vacation I've been binging Critical Role campaign 2 and in a desperate attempt to break my art bl…,"tried to leave him there, i tried to be someone different here // ♡ @twiceblooms ♡, @rainysara, @lavorric",
,,“Cock block corona” 😂 https://t.co/XI1K3cbloK,☁️ BLACKLIVESMATTER,Rolling dope
,,@PaulEmbery We're riding Corona virus no deal Brexit don't scare me,only interact with real profiles that have name pic etc. Too many sad acts on here! 96.5%,"East Midlands, England"
,,Uh oh https://t.co/cioG9lyiq8,,
,,"@30minly but ppe and ventilator r not avilabale for six month all r booked, and i read only central gov could give permission to buy any critical equipment related to corona comnay could not sell itself",stock trading,
,,"RT @BardenGridge: @geof24 @ElliotElinor @trevorw1953 Spiegel: ""The British MoD had asked several NATO partners for urgent assistance"".
MoD…",#TesticuliAdBrexitam #FBPE #IAmStopBrexit #FilthyRemainer #StopTheCoup #NotMyBrexit #SackDominicCummings blocked by Daniel Hannan,UK
Corona lockdown forest,,"RT @prernabindra: Sad pics, ugly truth: One terrible fallout of the #Corona  #lockdown has seen a surge in poaching #forest staff,already s…","वासुदेव कुटुम्बकम 🙌
धर्मो रक्षति रक्षितः
Retweets are not Endorsement 💯","Delhi, India"
,,Amen https://t.co/PinaCpq1ye,"SW👑💎
Snapchat: adrianhenry24",
,,"RT @amerix: If Corona hasn't taught you that your health is the most important asset in your life, then nothing will.

Don't just sit at ho…",,Deutschland
BestCMOfTheWorld,,"RT @narendramodi177: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for…",General Insurance Professional.,"Gurgaon, India"
,,"@mungale_vijay @narendramodi @PMOIndia @DasShaktikanta @RBI Wadhawans are far more dangerous people than tabligi. Imagine 25 people travelling to mahabalewar, getting corona and spreading it to 2500 People. Government gave them free pass to travel ? Common mania beaten black and blue if he comes out. Appears the system is corrupt. https://t.co/B36tvI5v2k",,"Bengaluru, India"
corona COVIDー19 CoronaVirusPakistan,,"RT @Tubanaseermalik: Go #corona go 
#COVIDー19 #CoronaVirusPakistan https://t.co/z4dGCvs2rt","IF ALLAH CAN MOVE YOU FROM JANUARY TO DECEMBER,HE CAN SURELY MOVE YOU FROM SHAME TO FAME,INSULTS TO RESULTS,SORRY TO GLORY,LABOUR TO FAVOUR,MOCKEY TO VICTORY😇",Pakistan
,,MA Covid19 update mini-thread https://t.co/4BW1h0CCxY,I roamed & I rambled & I followed my footsteps... ~Woody Guthrie. I Love the mountains & the sea equally. #neurodivergent,"Seacoast, NH"
,,"RT @Barun04650498: Yes, it is one of the contributions among many contributions to the nation of Congress's.👇🙏","Arun. Congress forever.  @CongressGST | State Coordinator of @WithCongress Telangana |
| Proudly followed by you |",India
,,RT @brandonujohnson: The cure to Corona.,fat & funny. part time bussy bandit. Leo sun • Leo moon • Leo rising,"Connecticut, USA"
,,"RT @Priyamvada666: At the time of Lockdown due to Corona virus attack, the disciples of Sant Shri Asharamji Bapu have set a great example o…","ईश्वर के सिवाय कहीं भी मन लगाया तो भटकना ही पडेगा ।
Asstt. Manager (Per.) Retired","Ambala, India"
lockdown corona,,"RT @Paankaj23: Due to this lockdown, I have not gone to the Gym since 2 years 6 months and 13 days.

#lockdown
#corona","यथा दृष्टि तथा सृष्टि...!! 
(The world is as you see)",
,,"RT @srivatsayb: Why is the Media not questioning BJP about utter mismanagement in Madhya Pradesh?

🔸 Operation Kamala during Corona crisis…","Senior Research Associate,
Bangalore.",Bangalore
BestCMOfTheWorld,,"RT @narendramodi177: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for…",i am good for good person & bad for bad person,
,,THEY DID IT IN MY LANGUAGE I FUCKING STAN https://t.co/A8hfaXOdS2,moving accs,she/her 
MediaVirus GodiMedia FakeSushantSinha GodiMedia_and_Bhakts_Exposed PMका_देश_को_धोखा,,"How @ICMR #MediaVirus and you know Corona infection is not crossed lakhs?
India is not doing sufficient tests to identify infected people.
No test--&gt;No Data--&gt;country ""Ram Bharose""
Modi celebrates!
#GodiMedia
#FakeSushantSinha
#GodiMedia_and_Bhakts_Exposed
#PMका_देश_को_धोखा https://t.co/fp29Z4LmJ0","Congress Philosophy in my blood.Tweets are personal, RT & Like not endorsement. ❌ No DM please. My inspiration Indira Gandhi ji & @priyankagandhi ji",India
,,"RT @MahnazYazdani: many of those who lost their lives battling coronavirus had kids waiting for them to get back home...
stay home to help…",Blog divulgativo de temática científico-sanitaria basado en el análisis del humor gráfico de la prensa y del cómic (Colegio Oficial de Médicos de Málaga),Málaga (España)
,,"RT @RCPCHtweets: NEW 🔊🔊🔊

Advice for parents during corona virus.

Poster: https://t.co/QNVMqCRzID

👇👇👇 https://t.co/RGML8Q5Lzp",Paediatric Senior Sister. Working together with amazing services to give all our children and Young People the best possible healthcare provision. Views my own.,Norfolk
,,RT @BankyW: So for the State Governments that have suspended isolation &amp; social distancing for Easter... do they have an agreement with the…,"Editor @TrendingAcctNg || Media Manager @KatsinaPost || Article Rewriter || Tottenham FC #COYS || For Business, call 08064845450","Lagos, Nigeria"
,,"RT @AGLotz: Anne Graham Lotz: Coronavirus -- A Good Friday message amid the COVID-19 pandemic

https://t.co/BP4QjL99kX","Director of Christian Education at Triplett UMC, Mom, Love Traveling, Old Movies, Harry Potter Fan","Mooresville, North Carolina"
,,"RT @Wowphotography5: Did anyone notice that since this Corona Virus Pandemic 
Nobody is posting I am sick pls pray for me. 😂🤣😂

Omohtee Odu…","God Ma Plug 🔌 Long Live Mom💋, MUFC 🇬🇧 Till I Die, CR7 Fc, Wizkid Fc, 30BG, Celebrity Lifestyle😎","Victoria Island, Nigeria"
,,"RT @SebDance: “Enough to deal with.”

Admission, if it was ever needed, that the great project sold to the British people was always going…","Status: No live music!  Aargh! 😠😵
- Bevanite.
- Still Foreign until 2024;

Join a union. Now. 
Still working. Just.
#NHSLove❤
#Teachers❤","England, United Kingdom"
COVID19,,RT @EAukot: The Chinese are conveniently forgetting that #COVID19 is here because Ling Ling ate a bat! Kenyans didn't.,"Taxation & Financial Planning Consultant @gfckenya , Lifetime Member @BGSHonorSociety and a proud alumni of @WidenerUniv 
#punguzamizigokenya","Nairobi, Kenya"
,,"RT @IAOkowa: If you or anyone you know may have been exposed to the Corona Virus, please contact the Delta State COVID-19 TOLL FREE numbers…",just some random average guy,Somewhere in this universe 
,,"RT @ericuman: So FEMA gave its biggest corona contract to a small firm on “orders from White House.” 

Typically, that kind of thing is lef…",black. indigenous. islamic. traditionalist. librarian. forager. she/her. soulsearching in the not-quite-city. laughs loudly. seeks stillness. tweets are my own.,
,,"@inijikdon No one:
Absolutely no one: 
Not even darth vader:
Not a single soul: 
Not even napi bebas: 

Psikopat: abis corona kuy hw",zo is het leven,Indonesia
,,"RT @AjitPawarSpeaks: In the wake of Corona, Kolhapur District Central Co-op Bank has donated 2 cr. &amp; its employees have donated INR 22,75,0…","Congress President West Nagpur Social Media 🇮🇳
@BhondePushkar /
https://t.co/J8yO3CMdtJ 
Insta:/bhondepushkar
https://t.co/9KeCjAO2Wm http:/","Nagpur, India"
,,"@bunter888 @PippaP22 @DPJHodges Why on earth would anyone say that, when the advice at the time was not to go shaking hands with people? Especially stupid to shake hands with people in a hospital with corona patients in it.",,
,,"RT @sadhavi: The Canadian Citizen @akshaykumar is doing far more for his Janambhoomi &amp; Karambhooni than many wealthy Indian Citizens. 

Sha…","I'm big fan of @AkshayKumar sir
follow me 💯% follow back

buck up id @akkistani2","Rajasthan, India"
,,"@RedFMIndia @TSeries @Iampreetharpal Salute to our brave heroes for serving nation in pandamic through our patriotic melody ""Teri Mitti""

Tribute to Brave Heroes|Phirse Muskurayega India|Fight Corona 

https://t.co/Lc6U1kkoxv

❤️","Singer \ Music Producer \ Performer
                             
Facebook: https://t.co/tPaSPUbTtM",Dehradun
TrumpMadness corona,,RT @FrankFigliuzzi1: Not on our watch: American Democracy May Be Dying https://t.co/TqjC1eihje #TrumpMadness #corona,,
,,RT @SuriyaFansClub: • Day 1 - Today We North Chennai @Suriya_offl Fans Club Members Donated Food To 50 People's Who Have Been Sheltered On…,"Being Here Only To Spread Suriyaism..

Admin @SingamMemes",SomeWhere On The Earth 
,,Man after the first 10-10 rehearsal when corona done https://t.co/fvRifkPoAp,Insta: @mickz_01 #MUFC,
,,RT @kittynouveau: literally hope this bitch fucking [redacted] [redacted] corona [redacted] https://t.co/wiVk95GVH7,"I do CrossFit so I can eat more spicy chicken nuggets. Also, #HailState","Mississippi, USA"
,,"you can tell he got the ""brilliant genius of corona"" from someone else https://t.co/cPahFxwmfx",Hot mess inside a dumpster fire inside a train wreck,"Adelaide, South Australia"
,,"RT @yehlog: On 8th April, 3 men in an auto came to a checkpost at KR Pet (Mandya district), told officials they were Muslims, threatened to…",Supporter of AAP. I support them for bringing change in poor and voiceless people lives through their governance with nil corruption.,
,,Something to ponder 🤔. Have we been approaching the whole COVID 19 situation the wrong way? https://t.co/C8oJtPnEMZ,"Open minded introvert.
Medical doctor without portfolio.
Beekeeper and beekeeping bloger (https://t.co/UXUhIBlPwI)",Nairobi
,,RT @RifatJawaid: Fake news alert! Health Ministry rubbished this report twice in today's press conference. But fake news must be peddled at…,,
,,RT @UnclePamilerin: Me and my woman after we are declared a Corona free country  https://t.co/7Y6y4bs5If,"💕💕
God's Lover. Smile as much as you can💖",
,,"RT @MoeedNj: 97,000 people have died from Corona Pandemic up-till now; out of these more than 81,000 deaths are in the US, UK, Spain, Italy…","An engineer who also holds an MBA degree but actually is an avid reader & an ardent writer. 
May ALLAH SWT bless Pakistan.
RTs≠Endorsements",
,,fuck this guy https://t.co/IsxHvh6AdN,,
,,RT @jaboukie: the reason corona wasn’t discovered earlier in the US,just feel your feelings fool! 🌸🔮💎 she/her,Texas
,,RT @JournoAshutosh: Arvind Kejriwal's Operation SHIELD stopped COVID-19 spread at Delhi's Dilshad Garden. Contacts of Saudi return corona p…,"State President AAP SM Wing Haryana 《North》
                                                            #SocialActivist  #PoliticalThinker","karnal, India"
CoronaVirus,,"RT @ShobhaBJP: #CoronaVirus infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.

The…","Engineer, ಕನ್ನಡಿಗ, Proud Bhartiya first,  Modi Bhakth, (Big fan of NAMO ) love music, singing n reading
#Jai Hind 🇮🇳🙏 #Jai Karnataka🚩🙏","Namma Bengaluru, Karnataka"
