hashtags,place,text,user_description,user_location
,,RT @Independent: Harry and Meghan sue over 'drone photos' taken of son Archie at home in lockdown https://t.co/81DAmBP1wH,#wethenorth  #striveforgreatness #teamcanada #புங்குடுதீவு #malvern #mapleleafs #barcelona #trump2020 #🇨🇦🇺🇸🇮🇪🇨🇭#proudoverachiever,"Ontario, Canada"
,,RT @Tim__OZman: Covid apparently is only spread by the politically incorrect.,ever get the feeling that you’ve been had,
staysafeoldham,"Oldham, England",It’s Ray and Ovid from our fabulous detached team - the team have been out in our communities throughout lockdown - supporting young people to be safe - look out for them and be sure to say hi and ask them about the youth service’s fabulous summer programme offer #staysafeoldham https://t.co/GcgQ7JXHtE,"Head of Youth Service @oldhamcouncil, Proud Oldhamer, passionate about youth work, Queen of my life 👸🏻, views are my own (unless I’ve retweeted someone else!)","Oldham, England"
,,🇭🇰🦠 HONG KONG AUTHORITIES REPORT 115 LOCALLY TRANSMITTED CORONAVIRUS CASES ON JULY 23,News & Commentary. Markets & Geopolitics. All Killer & No Filler., Subscribe To PiQ XL 👉
IndiaFightsCorona COVID19 StaySafe IndiaWillWin TheNewNormal,,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

#COVID19 labs in India (As on July 23, 2020)👇

@ICMRDELHI

#StaySafe #IndiaWillWin #TheNewNormal h…",Official Twitter account of DD Saptagiri (డిడి సప్తగిరి). TV Channel of Doordarshan / Prasar Bharati Group i.e. Public Broadcaster of Govt of India.,"Vijayawada, India"
,,"RT @HanianEmpress: Perspective:

Our country is so bad under @realDonaldTrump and the GOP that people protest during a pandemic.",Pro-democracy. I’m a liberal and an atheist. trumpdeathtoll 200K+,
,,RT @INTERIORPORN1: I need to go Santorini after lockdown 🥰 https://t.co/JoKmrZDHRt,🇸🇳,Senegal
,"Nairobi, Kenya","See you soon Mr sky aviators are coming your way, this time smarter and safer we are ready to face Corona head on. https://t.co/PBU4fMzWu7",Mother|Aviator|Business Lady|Go- getter,"Nairobi, Kenya"
,,RT @JoeyxRoss: Ah yes the heartwarming story of an 84 year old woman working manual labor during a pandemic so she doesn't die of starvatio…,☭  BLM/ ACAB                               Charlotte Rose (she/her)♋️🌹 first year med student 👩🏻‍⚕️ sex worker and advocate 🍑,"Denver, CO"
,,Looking at an idiot! https://t.co/8dpEXHZScd,"MAGA,Pro life ..Damn sure ain’t no liberal ..2A supporter...Sheep Dog ..Build the Wall!",
COVID19,,RT @LordTobySays: Govt now saying that self-administered #COVID19 testing is being abandoned. As expected most people couldn’t swab themsel…,"#RadicalCentrist Old enough to have made mistakes, still time to make a few more. Retired HT & ITE tutor, always learning. Europhile. France, nature, art/music.","Fareham, UK"
,,RT @TristanTaylor88: It's almost like EVERYTHING IS RACIST https://t.co/sXlSFZ78AT,"Believer and Disciple, Air Force Veteran, Freelancer","Hampton,VA"
,,"RT @brianschatz: McConnell has scheduled nothing in the coming week on COVID - just votes on a Judge for the Western District of Louisiana,…",Worked 40 years. Retired RRT. Live on the shores of Lake Erie. Liberal democrat. #BidenHarris #VoteBlue 864511320,
,,"RT @MichaelWestBiz: The elderly are dying in Victoria's privatised aged care homes, not in the public system, despite $200m in extra subsid…","Painter, punner, prognosticator “When I use a word, Humpty Dumpty said in rather a scornful tone, it means just what I choose it to mean, neither more nor less”","Melbourne, Australia"
,,"RT @startelegram: COVID-19 patients will be ‘sent home to die’ if deemed too sick, Texas county says https://t.co/lN5Wa74RjB",,
SocialDistancing,,"Did i, or did i not told you @kathleenrobert7 that i haven't seen you in like forever. This #SocialDistancing is a bad option :( 🙃",#SpreadTheWire. Starter founder of #CamTV https://t.co/Zp5CLdmops,"Tirana, Albania"
,,RT @purrcat1: Several states do this and it needs to be universal. I was able to drop my ballot at my community center.,"Law Enforcement Chaplain,Air Force brat, happily married, grandmother, great grandmother, former republican, fear for the future of American democracy","Indiana, USA"
,,RT @RepAndyBiggsAZ: Fauci’s first pitch came closer to the plate than any of his COVID-19 predictions.,,"Oklahoma, USA"
china_get_out_of_iran,,"RT @kahosaiwan: Meanwhile, people in Iran are calling for #china_get_out_of_iran

China gave you Coronavirus, and now you are giving China…",,
,,"RT @marklevinshow: Will the DC government be investigating Fauci for not wearing and mask and not social distancing, and it said it will in…",🇺🇸⭐ Just Keep Livin ⭐🇺🇸,🇺🇸⭐  South Jersey ⭐🇺🇸
,,"RT @sailorrooscout: Guys. 

There are 4.11M confirmed cases of Coronavirus in the United States as of this morning. Our cases doubled in 6…","Basically a huge Nintendo nerd - Chaotic Good - Still trying to find her place in this world - 
SFC: 3543-1815-3219 
Insta: UltiMars28 she/her/they adult",
,,"RT @davidashimer: John Brennan, in my book “Rigged,” told me that Russian hackers had the ability to alter the voter data &amp; vote tallies of…",It’s only a democracy if you participate ✊🏿✊🏾✊🏽✊🏼✊🏻 #BreonnaTaylor #BlackTransLivesMatter #ProgressiveFlood #JusticeForElijahMcClain #FREERealityWinner,
,,"RT @DavidPepper: WATCH: One common sense solution to voting in a pandemic is to expand vote drop boxes, where people can drop off ballots d…","Gary, IN, Morehouse 92 Assoc. Prof. of Africana Studies, Oberlin College, ""Angler in the lakes of darkness” He/Him/His Warning: The ideas get ruff","Ohio, USA"
,,RT @IngrahamAngle: The Key to Defeating COVID-19 Already Exists. We Need to Start Using It | Opinion https://t.co/ct7CImGrUM,,
,,"RT @TheDailyShow: When you compare America’s responses to the 1918 Spanish Flu and COVID-19, the similarities are alarming. https://t.co/FD…","Birmingham, UK. Pro human. Pro Gaza. Anti fracking. Pro NHS. Anti injustice & inequality . Retweets not always endorsements. Apparently I’m a hard left thug!🌹",
Resist VetsResistSquadron TheResistance WeThePeople,,"#Resist #VetsResistSquadron #TheResistance #WeThePeople 
🐹He takes no responsibility 
🐹He Does Not Care Do YOU https://t.co/Z0uPxphQBm",Fresh Water Fisherman #resistance Disabled Veteran #WeThePeople Your Healthcare Depends on YOUR #VOTE,"North Carolina, USA"
coronavirus,,"RT @AlArabiya_Eng: A three-year-old Belgian girl has died of #coronavirus, AFP reports citing an official.

https://t.co/4V9vOdVNrP https:/…","I Watch and follow the world. 

Various languages.
(News-Politics-Security-Tech)",Alphen aan den Rijn. Netherlands
,,"Angela died more than two weeks ago and the only response I've found from Burger King is from a manager saying her death is from ""injecting hormones."" Fuck Bruger King and capitalism so much. https://t.co/3DgHkheWgi","hatsune miku and emma stan • acab • blm • they/she enby • i make (dumb) tweets sometimes 
https://t.co/7xM6qYPCWs • @cursed_cart",MA
,,"RT @muftimenk: Almighty. We pray for peace in our hearts. Although we’re not able to carry out the Hajj this year because of the pandemic,…","SUBHANALLAHI WA BIHAMDIHI SUBHANALLAHIL- AZHEEM

I need urgent money.. Whatever u can give.",Khobar KSA 🇸🇦🇵🇭🇮🇳
,,"A wise former classmate said:

""more like curve the flatten""","Koala,CPA-Lawyer
Occupation: Full-time pessimist.","15, Yemen Road, Yemen"
,,@sydney_sweeney I’m free next week. I’m willing to pick you up from where you’re at? Like I’m willing to risk getting COVID to bring you on a date. Please?,go stream positions,missiSLOPPY
,,"As orgs scramble to redesign, amidst a pandemic, a reminder from leadership scholar, Argyris, on the common misalignment between learning and problem solving in organizations. (A thread)","Senior Director Equity SDCOE, Action Researcher, Leadership Scholar, views are my own","San Diego, CA"
,,Coronavirus India lockdown Day 122 live updates | Cases spiral in 4 southern States - The Hindu https://t.co/Uc8J6O1j4P,"Ahmedabad Business Pages ABP is an Online Business Directory and community of #entrepreneurs, Small & Medium Enterprises (SME’s) and Corporate.","ahmedabad, India"
,,RT @EileenAppelbaum: The pandemic has been even more disastrous for workers with disabilities https://t.co/4NzAGGB3Yp,"#yqr lawyer, blogger and freelance political commentator",
,,RT @Kunthavi5: This doesn’t come under superstition,Man Utd for life.Namo Modi. Ferrari Fan. Rossi addict.,
,,This nigga is already here. Yhuuu its tense https://t.co/HscoerjZHS,My TL is just hashtags & laughs,"Bloemfontein, South Africa"
,,"RT @JonathanDelArco: Bye guys my ride is here! Good luck with the pandemic @JeriLRyan we’ll pick you up at noon, don’t overpack! 👋🏻👋🏻👋🏻 htt…",Welcome to the home of a budding sex educator. I have too much love for RT contests. She/Her,
,,RT @eleheba: I got pneumonia https://t.co/c7AUIxvFFS,"Rads, 20 | He/they | GRAB REALITY WITH BOTH OF YOUR HANDS. NOW TWIST IT!",
,,"RT @kylegriffin1: As the coronavirus death toll passes 146,000 in the United States, Trump has just arrived at his Bedminster golf club.","Army brat, Army vet, futurist, environmentalist, traveler, vinyl addict, and father of two amazing daughters. Opinions are my own. RT is not an endorsement.","Springfield, MO"
,,"RT @RIZPartnership: 🚨Skyway Food Pantry🚨

Face coverings, hand sanitizer and diapers will also be given out, while supplies last! 

@DJPatt…",All-vol nonprofit on Seattle's so. border - proud hosts of #SkywayOutdoorCinema; leaders of #WestHillActionMob; community connectors & problem solvers,"Seattle, WA"
,,RT @mobycat6969: Still under the belief that Covid deaths are counted correctly in states? This is a Republican Governor and he’s trying to…,CHRISTIAN AMERICAN: Rom 8 Jesus/Family/Friends/Ranch Lifetime conservative & NRA Chg not complain! Govt small enough to fit Constitution! #MAGA #KAG #CCOT #TCOT,Political & Social Precipice
,,"RT @ASlavitt: BREAKING: The CDC has changed their recommendation to now say to just send your kids to school.

The ⁦@CDCgov⁩ has fallen so…",#TeamPatriot Proud help me get my reach back TY won’t you?,
,,"RT @NavyVetResister: Well we can see the Mitt Romney isn't that big of a friend to the people.

GOP coronavirus relief package to include R…",Not a damn thing makes me special,"New York, USA"
,,"RT @nrj_dxt76: now the time has came when bollywood legend amitabh bacchan and family of anupam kher is corona positive 

so how can studen…","When life is kicking others in the teeth,
Become a dentist.     ","बैंगलुरु, भारत"
,,"RT @ReySoloXX: Did he really, or was it something else?

https://t.co/BuCqXqWHVl",@TrumpsItalians ᴛʜɪs Cʜᴜᴍᴘ ғᴏʀ PREZ TRUMP Tʜᴇ DɪɢɪᴛᴀʟWᴀʀ Rᴇsɪsᴛᴀɴᴄᴇ ɪs ᴜsCʜʀɪsᴛɪᴀɴ Aᴍᴇʀɪᴄᴀɴ yankee Fɪɢʜᴛɪɴɢ ᴀɢᴀɪɴsᴛ Lɪʙᴇʀᴀʟs Hᴀᴛᴇ USA I ᴡɪʟʟ ɴᴏᴛ sᴛᴀɴᴅ ᴅᴏᴡɴFɪɢʜᴛ,Cᴛ Yᴀɴᴋᴇᴇ ʜᴀʀᴅKɴᴏᴄᴋs 
,,Both of these wonderful people passed just hours from each other from COVID. Please help this family anyway you can. De Leon Family Services https://t.co/7neRFOH6bf,,
,,@martin_golobic I don't think ICE can handle this. Hey maybe they can help us with the coronavirus. Oh I get it now that's why they went to lock us down :),,
,,"Share guys ! This was my co worker. Every little bit helps his family ❤️

Frontline Worker Became an Angel, COVID 19 https://t.co/rmt1n5KXjd","In a world full of Cheerios, I'm a Dinosaur. Dare to be different! #TeamPatriots .",I be where I be 🤷🏽‍♀️
,,"@erikaedwardsnbc 
Thank you for reporting on the ongoing effects of covid19. My symptoms are the same as Kate's. I am still experiencing symptoms four months out. This is very frustrating and would like to see more attention to this ongoing health issue.","#VoteBlue #AMERICA 🏈⚾⚽ 
#WeRemember #BLM #NorthAmericanBearCenter  #ElephantsRock 🐘",Washington State
RadaMpya,,"RT @Javan_thepoet: No one is free of Covid19 People,lets not be ignorant with our lives.
#RadaMpya  @Tangaza_UMtaani
@HerbertDody @UhaiWetu…","The Kenyan People regardless of their social status have a right to access to better health, clean water, better housing, Social security, Good education",
,,"RT @charliekirk11: Anthony Fauci sitting at a baseball stadium he has to himself on Opening Day, with no social distancing and not wearing…",,
,,Spitting facts as always. https://t.co/6q7L9RfXz4,Medic | Data scientist (#rstats && #cplusplus) | Here to learn.,"Abuja, NG"
,,RT @HarvardBiz: Covid-19 is exacerbating the permeability of work-family boundaries. But it also allows us to think more systematically abo…,HR Global Mobility @Siemens | #workingdad #digitaltransformation #newwork #wol #GernePerDu | all views are my own,"Nürnberg, Bayern"
FridayFeeling Disability,,"Covid-19 deaths higher in those with disabilities https://t.co/9VlMFuiXBi via @nbcnews 

#FridayFeeling #Disability @EpilepsyFdn",#Disability Advocate | #Catholic | Words are powerful | #Resister | #FBR | RT≠Endorsements | ❌ DMs | No Lists!,
,,"RT @RVAwonk: Waiiiiit just a minute here. Rationing care/medical equipment is one issue, but sending (likely) highly infectious patients ba…",PRESIDENT JOE BIDEN KAMALA HARRIS VICE PRESIDENT 2020,INDIANA   USA
,,"RT @NudeVp: Israeli hot brunette Yael Cohen shows off her sexy body 
posing in Covid-19 outfit for her Instagram followers👇
https://t.co/Ls…",,YEG
