hashtags,place,text,user_description,user_location
WearAMask TrumpHasCovid TrumpHasCorona,,@JT_Inu @FredoSossa @DylanTateA That's called being a victim of GASLIGHTING! None of us know what to believe anymore! I agree it's HIGHLY suspicious though! However on the other hand I can't believe he hasn't gotten it yet with his refusing to #WearAMask! #TrumpHasCovid #TrumpHasCorona https://t.co/rQ34pxW83n,"When injustice becomes law, RESISTANCE becomes duty! MOM, WIFE, PROGRESSIVE #VoteBlueNoMatterWho2020 #MomsDemandAction #ClimateChangeIsREAL #LoveIsLove #BLM"," St Paul, MN"
,,"RT @SenSchumer: We now have two members of the Senate Judiciary Committee who have tested positive for COVID, and there may be more. I wish…","Former NBC News Anchor. Now Dir. External Affairs @Scrippshealth, keynote speaker, emcee, lover of dogs, dark chocolate,the beach at sunset. https://t.co/DuLr1qtBby",San Diego 
TrumpHasCovid,,"RT @coffeemaestro_: Trump: The Coronavirus is just a hoax

The Coronavirus: #TrumpHasCovid https://t.co/VGjtVvmAiD","#StrayKids: Happy Birthday to @AizaBangUwU 
 she/her || desi || 16 ||",District 9
,,"@Jo_Fuller1 @christinenix67 @Talkmaster He's not gonna die.. is just Covid.. I mean, he downplayed it (and lied to us Americans about its severity). It's just a flu right? Or is he such a wimp that he can't survive?","Guadalajara, Charlotte, Frankfurt and now London

Getting into everybody's business like if it were my own country!","London, England"
,,RT @Acosta: He was not wearing a mask.,,"Philadadelphia, PA"
,,"RT @geoffreybowser: They have rapid testing, shouldn’t they have results, I have a hard time believing that he wouldn’t announce a negative…","President of Diamond Head Home Inspections, the most trusted Home Inspection company in Hawaii.","Hawaii, USA"
TrumpHasCovid,,"RT @worshipaIex: Trump: The Coronavirus is just a hoax

The Coronavirus: #TrumpHasCovid https://t.co/NSoEuHdCGL",,
,,"RT @iingwen: On behalf of the government &amp; the people of Taiwan, wishing @POTUS &amp; @FLOTUS a swift recovery. Yes, we will get through this t…",,
,,"RT @Makoto_Justice: Admin:

Enough tweets from me for today.

Tonight’s post will come out at the usual hour.

Have a good day or night!

A…","15/He/Him #Shumako, #主真

I do mainly #Shumako, Persona and the best for my friends!!

My Buchi: @NiijimaQueen

Icon @ayattuji

Banner: @RPeaGie","New York, NY"
,,"RT @ezraklein: People keep calling this an ""October surprise"" but nothing could possibly be less surprising than the president who keeps mo…","T.e.f.l. teacher,  
 human rights, global issues, sociology, anthropology, spirituality  . To unwind  I read Hello! which is so superficial and Ahlam! .",Oman - right now
,,"RT @CongressmanRaja: This bears reposting. An individual infected with COVID-19 can spread it for days before becoming symptomatic. Please,…",CONGRATULATIONS PRESIDENT BIDEN AND VICE PRESIDENT HARRIS! THANK YOU AMERICA!  THE WORLD!,"Scotland, United Kingdom"
,,"@IngrahamAngle ‘Super Healthy’ 19-Year-Old Dies from Coronavirus Complications After Returning to College  ""It was a COVID complication that rather than attacking his respiratory system attacked his brain.”  https://t.co/KiRYoljXQD",,
,,RT @lpackard: Wear a fucking mask. WEAR A FUCKING MASK.,+5 CHARISMA,
,,"RT @ElieNYC: Donald Trump, ON OCTOBER SECOND, after Hillary Clinton got pneumonia...",why are you even looking at this ?,1 UA
,,RT @emptywheel: I feel like Fox news is about 17 hours away from a ticker dedicated just to the Republicans who picked up COVID at Trump's…,,
,,RT @WasecaArena: Spectators: here is how the bleachers will look when you come to a game at the arena with 6ft Social distancing. Family me…,,
,,RT @iamcardib: “BET YOU WANNA” wear a mask now 😩😩😩,We're born in the moonlight,United States
,,RT @CNNPolitics: BREAKING: President Trump to go to Walter Reed hospital following Covid-19 diagnosis https://t.co/8rpSRGNprZ https://t.co/…,Sports Medicine & Regenerative Medicine Specialist at The Osteopathic Center. CEO: https://t.co/leA0E1turm. Provider @thefantasyDRS. MD/MBA/CAQSM.,"Miami, FL"
,,"RT @jilevin: Trump is main source of Covid 'infodemic', Cornell study says: In other coronavirus news: Mississippi ends mask mandate, new j…",#SickNotWeak Ambassador. Views expressed are my own. Mental Health Advocate | Fitness Enthusiast | Beach Lover | Dog Owner | Gardener | Reader | Humanist,"Edmonton, Alberta"
,,"RT @MichaelYeadon3: Shortly after that, Ofcom introduced Coronavirus Broadcasting Guidelines. These more or less bind all TV &amp; radio broadc…",🕊  Yee/Haw,
DonaldTrump COVID19 COVIDIOTS COVID19 TrumpHasCovid TrumpCovid coronavirus,,"If #DonaldTrump does have #COVID19... the world will become a better place because #COVIDIOTS will HAVE to admit that #COVID19 is real 🤣

#TrumpHasCovid #TrumpCovid #coronavirus",Enjoying watching🇬🇧fall apart🇪🇺- I like law - 07253 946784,"London, England"
,,RT @FinalOverdrive: Behold. Kick out every right wing in every space. Render them socially dead. https://t.co/8dNXm7sD6z,"She/Her. Luciferian. Brony. Bratty Babyfur. WokeSTAR SJW. AnCom. BLM. De-colonize America. ACAB.
Zebra-Demon Princess of https://t.co/gHcMbmHfW3

My opinions are my own.","Washington, USA"
TrumpHasCovid,,RT @scruched: “He swore on his life Covid was a hoax so I had to pack him up” #TrumpHasCovid https://t.co/K2QO6u89y7,Life Wants You To Be Great | CG♺ |🇲🇽🇸🇻🇭🇳|🌱| 27,"The Ville, VA • Denver, Co"
,,RT @AynRandPaulRyan: @realDonaldTrump @FLOTUS Is this you?,retired teacher who came of age in the sixties. tree hugger. MO independent/ Democrat. IndivisibleKC.feral cat feeder.#Cru,"Missouri, USA"
TrumpSuperSpreader WearADamnMask,,Super spreader at work #TrumpSuperSpreader #WearADamnMask https://t.co/8WQ5vx27ih,"Prejudice is a burden that confuses the past, threatens the future and renders the present inaccessible.   Maya Angelou","Ocean, NC"
,,"RT @DaddyReyn: It is what it is, fuck face.",,
,,"I have a feeling that if the roles were reversed, this would not be the headline... https://t.co/EC9newrpHY",it’s not littering if it’s glitter 🤷🏼‍♀️✨,"New York, NY"
,,"RT @Mikel_Jollett: NOW THAT THE PRESIDENT HAS IT, it's called the ""coronavirus"" not the ""China-virus.""

NOW THAT THE PRESIDENT HAS IT, it's…",Atheist 🇨🇦 #AdoptDontShop I was a much nicer person 5 years ago -before weak men started voting in perceived “strong men” to f up this 🌎,
TrumpHasCovid,,"RT @Scapes: this aged well from *checks notes* two days ago

#TrumpHasCovid https://t.co/9Xj433U8Ub","They/them. Drawin' arts, breakin' hearts. Profile pic by @lexxercise, header by me.",
,,"@charliekirk11 When Hillary had pneumonia.....

Sit your a$$ right down.","Geneologist, Find A Grave hobbyist and volunteer, retrophiliac.

#Resistance #Resist",Florida
,,"New campaign tactic in an attempt to get sympathy? None of your supporters will believe this diagnosis since you convinced them it's a hoax.

Thank goodness some medical professional decided not to let you hide this like you do your other ailments. https://t.co/qDQ3dQxnjG",,
,,RT @christophurious: Trump was likely infected with Coronavirus while he stood on stage and said this to the entire nation on live tv.,I'm gonna get Catfished here aren't I?,Los Angeles
,,RT @replouiegohmert: To @realDonaldTrump &amp; @FLOTUS: I’m so sorry that you have the Chinese Virus. May God bless you through this time. Your…,,
,,"RT @TheLeadCNN: ""Make no mistake, this was not just reckless behavior, this was a demonstration of a wanton disregard for human life. Presi…",I love science and the earth,
,,RT @Rickenrocker360: If Trump dies of corona everything goes back in time to March like we beat jumanji,amos: imamthepatrick,
,,"@hodgestrevor10 @AmandaINC @AnaKasparian lol you don't know the distinction between Lethality rate and mortality rate. You are to poorly informed like all Americans

The IFR is 0.1 - 0.37 % &lt;

https://t.co/GD3J4j5kiO",Skeptisch und für völlige Meinungsfreiheit! Überzeugbar mit Argumenten und Parteilos.,"New York, USA"
TrumpHasCovid TrumpIsASuperSpreader,,"""Remdesivir injection is used to treat severe COVID-19 infection in certain hospitalized adults and children.""
#TrumpHasCovid 
#TrumpIsASuperSpreader","southern white chick...crazy hockey fan...if you like the #OrangeShitGibbons tweets I will unfollow you! 
#ALLCAPS 🏞️🏳️‍🌈🏒🧓🌊",WNC
,,"RT @cravecreative: 🇨🇦Canadians KNOW the truth.🇨🇦
""COVID-19 — It’s so big and bad it made the influenza numbers drop to their lowest in almo…","ironworker, single dad of two awesome boys, guitar/music lover .lover of architecture and nature as well as the female form",Canada
,,RT @marklutchman: Liberals are celebrating the fact that President Trump has tested positive for COVID-19 and are even wishing death on him…,Do Good Things-Fresno State & love Paint Horses,"California, USA"
coronavirus,,"There is no 2nd debate; Trump went maskless, caught #coronavirus, and will be in quarantine. https://t.co/uwIa2D589j","Speech, Debate, Political rhetoric. Distinguished Professor Emeritus, Communication, U. of S. Carolina Aiken. Views my own. RT's not always endorsements. Peace.","Corpus Christi, TX"
,,RT @2RawTooReal: It’s just strange to me that same day Melania tapes were leaked both her &amp; Donald Trump have tested positive for covid. Th…,inadequate dilettante • intolerant libtard • establishment shill • rude swearer • fake lizard • frickin Lorax • future educator • MLIS hopeful📚#BidenHarris,"New Orleans, LA"
,,@reedgalen @ProjectLincoln @realDonaldTrump Sadly it emphasises that the Trump science of stupidity is no match for Covid 19's ability to spread.  Wear a friggin mask!,,
,,"@ChidiNwatu @JoeBiden This is very gracious Joe. I pray and hope for the continued safety, health, and wellbeing of your family and the Harris family. Thank you for listening to drs and scientists and setting a good example with masks and social distancing. ❤️❤️❤️❤️","Mom, Teacher, horse person. Love traveling, the ocean, animals, and the planet. 🌸🌎🐬🦈🦒🗽🔗",
,,"RT @APStamm: This half-day-old @crainsdetroit column by @ChadLivengood gains added relevance.

""The lack of consistent mask-wearing on the…","Current law student (late to the game), father of two, public policy nerd, owns a Corgi. 

All tweets mine & retweets ≠ endorsements",Michigan
,,"RT @MVD731: People shouldn't be celebrating this or be happy about this
Be better people and have hope that this makes our Government take…",Gamer | memelord | Fox main in SSBU | 200 IQ | the embodiment of cringe,Planning the creation
,,RT @iamcardib: “BET YOU WANNA” wear a mask now 😩😩😩,,
,,"RT @TimothyDeLaG: Don’t start celebrating too early!
What if all of a sudden he says “I’m good now cuz of this vaccine I just invented! I D…",✨🦋 learning & growing 🦋✨ | Cruz❤,
,,Trumps are strong 👍🇺🇸Get well soon👍🇺🇸 https://t.co/PGEsLg7u0c,,"New York, USA"
,,"RT @RTErdogan: I wish a speedy recovery to U.S. President @realDonaldTrump and @FLOTUS Melania Trump, who tested positive for COVID-19.

I…",,
COVIDー19,,"RT @Jim_Jordan: Our prayers are with President Trump, the First Lady, Hope Hicks, and every other American family impacted by #COVIDー19.

A…",Feminism is cancer. #taxationistheft #PROLIFE #TRUMP2020 #crazyeffinGEMINI 😉 #2Q2Q #MAGA #KAG2020,"Pennsylvania, USA"
,,RT @liz_franczak: Good breakdown of the curiously minimally covered Surgisphere scandal which directly affected global COVID research. “Now…,,
,,"RT @FogCityMidge: Trump after about 3 days of quarantine: 
“I’ve got more done in quarantine than Joe Biden has done in America in 47 years…",Amazon Bestselling Author. Believes in family loves my country. Hate what the Dems have done to my state. Read. Learn. Think for yourself. 🇺🇸 MAGA 2020 🇺🇸,
,,RT @jayyygrantham: this you? https://t.co/TVhzCGCmoY,ISU Nursing // Wound Care // 22 // Dylan 🖤,
BadiRespectSonko,,"uhuru forcing Badi to the people it's like forcing a carmel through the eye of a needle ,he was never welcomed .the guy has caused mayhem in all sectors
#BadiRespectSonko https://t.co/CsmlAbExSK","take a deep breath 🛀,we are the #1sleep, relaxation and meditation .","Nairobi, Kenya"
,,RT @DrDenaGrayson: ‼️Mike Pence attended the SCOTUS event on Saturday. Multiple attendees—including @SenMikeLee who sat right behind Pence—…,"Mockingjay, Hunger Games 74 Victor and wife of Peeta.

If you love Panem, defeat President Snow @realPrezSnow!

#HungerGames 2020
The President vs the Districts",Underground in the Districts
,,RT @Newsweek: Will Twitter suspend accounts that tweet they hope Trump dies? https://t.co/yJlvPad2iK,"God. Love! Radical Moral values, conservative. Jesus is the truth. Warning pro MAGA! , ah y soy de León, lived in 中国. if Offended is on your bill.",there 
,,RT @atrupar: Amy Coney Barrett’s Rose Garden introduction appears to have been a superspreader event https://t.co/zZo9SmsETX,,
,,RT @joncoopertweets: Donald Trump contracted coronavirus due to his own arrogance and negligence. Keep that in mind.,Singer,
,,RT @AndrewFeinberg: Four years ago,No malarkey. Proud member of the Democratic Establishment & a neoliberal shill! 🌊#resist...All views are my own 🥀 ❤️🥁🇺🇸🏳️‍🌈#BidenHarris2020 #BLM,
,,RT @catturd2: This is who they are 👇never forget.,I love my country...... But I don't like her 🇬🇧 🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧MAGA 🇺🇲parler @FFS12345,"England, United Kingdom"
TrumpHasCovid TrumpWalterReed,,This is your herd immunity working @andybiggs4az . #TrumpHasCovid #TrumpWalterReed,"Foreign Affairs Commentator, CEO The Queen Esther Project, Co-Founder, AZ COVID-19 Coalition, NonProfit Major Gifts Expert, Photographer, Recovering Broadcaster",
,,"RT @drpete00: Come back tomorrow &amp; let me know when it happens. I’ll be working, like many of my colleagues, trying to do my bit to keep ev…","Rocket ship builder, awesome music lover, animal devotee and British comedy obsessor",
,,Don’t be a pussy .@JoeBiden go for the throat https://t.co/DeeTKBoShs,On the 😳outside 😂I skrrt😤💯 skrrt 🅱️ut ☝️😳on the inside 🥺I hurt 😔😥hurt 😥💦🍆,"New York, USA"
,,"RT @realDonaldTrump: Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We…",,
